reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
9.0,18.0,12.0,76,6,7,l,0.8422887069755234,None,7,6,76,8,266.64633520899224,,266.64029262497206,266.64633520899224,267.6306129589793,267.6306129589793,267.6358219589747,268.482494625001,l,0.8422887069755234,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
78.0,80.0,162.0,77,7,7,t,1.4481915409851354,None,7,7,77,6,268.49858433398185,,268.4891354169813,268.49858433398185,269.48069499997655,269.48069499997655,269.49726749997353,270.9321934169857,t,1.4481915409851354,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
11.0,30.0,7.0,78,8,7,l,0.9373063319944777,None,7,8,78,0,270.9463069999765,,270.93864158398355,270.9463069999765,271.9305019589956,271.9305019589956,271.9348101669748,272.8692317089881,l,0.9373063319944777,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
90.0,101.0,190.0,79,9,7,t,0.982584165991284,None,7,9,79,7,272.88354120898293,,272.87586399997235,272.88354120898293,273.869246458984,273.869246458984,273.8806808749796,274.8656503749953,t,0.982584165991284,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
40.0,55.0,62.0,80,0,8,l,0.9748983329918701,None,8,0,80,3,274.87937408397556,,274.8723183339753,274.87937408397556,275.86389687497285,275.86389687497285,275.8681287499785,276.849047124997,l,0.9748983329918701,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
90.0,101.0,190.0,81,1,8,t,1.2754887909977697,None,8,1,81,7,276.86532708400046,,276.85742170899175,276.86532708400046,277.84718591699493,277.84718591699493,277.86394566699164,279.1322772919957,t,1.2754887909977697,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
67.0,75.0,119.0,82,2,8,l,1.010177415999351,None,8,2,82,5,279.1467525419721,,279.13923116697697,279.1467525419721,280.1305360419792,280.1305360419792,280.1347842919931,281.1488456669904,l,1.010177415999351,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
9.0,18.0,12.0,83,3,8,t,0.7236021239950787,None,8,3,83,8,281.1626276669849,,281.15545637498144,281.1626276669849,282.14707649999764,282.14707649999764,282.1505695839878,282.88235191698186,t,0.7236021239950787,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
27.0,50.0,21.0,84,4,8,l,0.6270156659884378,None,8,4,84,2,282.897067916987,,282.8893523339939,282.897067916987,283.8805982499907,283.8805982499907,283.88488862497616,284.5157613749907,l,0.6270156659884378,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
50.0,69.0,49.0,85,5,8,l,1.976527040998917,None,8,5,85,9,284.5306913749955,,284.5228374589933,284.5306913749955,285.5140324589738,285.5140324589738,285.51880537497345,287.49872170898016,l,1.976527040998917,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
11.0,30.0,7.0,86,6,8,l,0.5982129579933826,None,8,6,86,0,287.5147925419733,,287.5075995839725,287.5147925419733,288.49725104199024,288.49725104199024,288.50120329199126,289.0993513749854,l,0.5982129579933826,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
78.0,80.0,162.0,87,7,8,t,3.462716166017344,None,8,7,87,6,289.1134376669943,,289.10622458398575,289.1134376669943,290.0972259589762,290.0972259589762,290.10269587498624,293.56571683398215,t,3.462716166017344,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
49.0,60.0,89.0,88,8,8,t,6.513786249997793,None,8,8,88,4,293.58168887498323,,293.5727894589945,293.58168887498323,294.5638799589942,294.5638799589942,294.58051262499066,301.08262266698875,t,6.513786249997793,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
15.0,35.0,13.0,89,9,8,l,0.867626790975919,None,8,9,89,1,301.09819012499065,,301.08995149997645,301.09819012499065,302.0806555839954,302.0806555839954,302.084728249989,302.95185583399143,l,0.867626790975919,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
78.0,80.0,162.0,90,0,9,t,3.1389429990085773,None,9,0,90,6,302.96672129197395,,302.9585523749993,302.96672129197395,303.9471214169753,303.9471214169753,303.96368829198764,307.0994748339872,t,3.1389429990085773,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
11.0,30.0,7.0,91,1,9,l,2.5684290410135873,None,9,1,91,0,307.11517708399333,,307.1072353749769,307.11517708399333,308.09758083400084,308.09758083400084,308.10284974999377,310.66862429198227,l,2.5684290410135873,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
90.0,101.0,190.0,92,2,9,t,2.1232740829873364,None,9,2,92,7,310.683409166988,,310.6749558339943,310.683409166988,311.66367420897586,311.66367420897586,311.68055637498037,313.7995035419881,t,2.1232740829873364,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
15.0,35.0,13.0,93,3,9,l,0.8557792490173597,None,9,3,93,1,313.81388270898606,,313.8062492919853,313.81388270898606,314.79717691699625,314.79717691699625,314.80145195897785,315.66522583397455,l,0.8557792490173597,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
27.0,50.0,21.0,94,4,9,l,1.09116820798954,None,9,4,94,2,315.6798676670005,,315.6719675419736,315.6798676670005,316.6638491669728,316.6638491669728,316.66816862497944,317.7655412089953,l,1.09116820798954,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
9.0,18.0,12.0,95,5,9,l,0.5901406240009237,None,9,5,95,8,317.7802134169906,,317.7725663749734,317.7802134169906,318.7637485419982,318.7637485419982,318.7680530840007,319.3656486669788,l,0.5901406240009237,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
50.0,69.0,49.0,96,6,9,t,0.2869332490081433,None,9,6,96,9,319.38169383397326,,319.374151624972,319.38169383397326,320.3639063339797,320.3639063339797,320.38073612499284,320.6528350839799,t,0.2869332490081433,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
49.0,60.0,89.0,97,7,9,l,0.31628445800743066,None,9,7,97,4,320.6665089169983,,320.6591021249769,320.6665089169983,321.65254866698524,321.65254866698524,321.6637191249756,321.98229741698015,l,0.31628445800743066,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
40.0,55.0,62.0,98,8,9,t,0.5251987490046304,None,9,8,98,3,321.9958647499734,,321.98890283398214,321.9958647499734,322.98054774999036,322.98054774999036,322.984382249997,323.5154008339741,t,0.5251987490046304,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
67.0,75.0,119.0,99,9,9,l,0.4570259989995975,None,9,9,99,5,323.5293505000009,,323.52237345898175,323.5293505000009,324.5138157919864,324.5138157919864,324.51842804197804,324.9825072089734,l,0.4570259989995975,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
