thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
188,0,188,[np.float64(0.4483333333333333)],[np.float64(0.24666666666666667)],[1],[0],[0],[0.9365192920085974],['target'],188,0,188,0,335.2995207919739,,5,335.292551999999,335.2995207919739,335.2995207919739,0.012470291985664517,336.2291177919833,[np.float64(0.4483333333333333)],[np.float64(0.24666666666666667)],[1],[0],[0],[0.9365192920085974],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
189,0,189,[np.float64(-0.195)],[np.float64(0.37666666666666665)],[1],[0],[0],[1.814808291994268],['target'],189,0,189,0,336.25657899997896,,10,336.24859137498424,336.25657899997896,336.25657899997896,0.019342375017004088,338.0634404999728,[np.float64(-0.195)],[np.float64(0.37666666666666665)],[1],[0],[0],[1.814808291994268],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
190,0,190,[np.float64(-0.065)],[np.float64(-0.041666666666666664)],[1],[0],[0],[3.4642226670111995],['target'],190,0,190,0,338.0898592079757,,10,338.0823398329958,338.0898592079757,338.0898592079757,0.018737666017841548,341.54660770797636,[np.float64(-0.065)],[np.float64(-0.041666666666666664)],[1],[0],[0],[3.4642226670111995],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
191,0,191,[np.float64(-0.10333333333333333)],[np.float64(-0.041666666666666664)],[1],[0],[0],[0.6419195420166943],['target'],191,0,191,0,341.563573499996,,5,341.55684612499317,341.563573499996,341.563573499996,0.010094833007315174,342.19882662498276,[np.float64(-0.10333333333333333)],[np.float64(-0.041666666666666664)],[1],[0],[0],[0.6419195420166943],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
192,0,192,[np.float64(0.055)],[np.float64(0.275)],[1],[0],[0],[1.7580017909931485],['target'],192,0,192,0,342.2310259169899,,10,342.22191320799175,342.2310259169899,342.2310259169899,0.022909916006028652,343.97995858298964,[np.float64(0.055)],[np.float64(0.275)],[1],[0],[0],[1.7580017909931485],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
193,0,193,[np.float64(-0.47)],[np.float64(-0.465)],[1],[0],[0],[1.9132448750024196],['target'],193,0,193,0,344.00583791697863,,10,343.9984304999816,344.00583791697863,344.00583791697863,0.018300457973964512,345.91171845799545,[np.float64(-0.47)],[np.float64(-0.465)],[1],[0],[0],[1.9132448750024196],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
194,0,194,[np.float64(-0.225)],[np.float64(-0.19166666666666668)],[1],[0],[0],[1.2015004580025561],['target'],194,0,194,0,345.93606749997707,,10,345.92874104197836,345.93606749997707,345.93606749997707,0.01687191700330004,347.1302905419725,[np.float64(-0.225)],[np.float64(-0.19166666666666668)],[1],[0],[0],[1.2015004580025561],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
195,0,195,[np.float64(-0.37833333333333335)],[np.float64(0.4716666666666667)],[1],[0],[0],[2.454872125003021],['target'],195,0,195,0,347.14826012498816,,5,347.1417032079771,347.14826012498816,347.14826012498816,0.011235625017434359,349.59662291698623,[np.float64(-0.37833333333333335)],[np.float64(0.4716666666666667)],[1],[0],[0],[2.454872125003021],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
196,0,196,[np.float64(0.02)],[np.float64(0.4083333333333333)],[1],[0],[0],[1.130298167001456],['target'],196,0,196,0,349.6252265829826,,10,349.6169804999954,349.6252265829826,349.6252265829826,0.020221250015310943,350.747329374979,[np.float64(0.02)],[np.float64(0.4083333333333333)],[1],[0],[0],[1.130298167001456],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
197,0,197,[np.float64(0.30333333333333334)],[np.float64(0.48833333333333334)],[1],[0],[0],[3.137907583004562],['target'],197,0,197,0,350.7657261249842,,5,350.7590536669886,350.7657261249842,350.7657261249842,0.011531584023032337,353.8970164579805,[np.float64(0.30333333333333334)],[np.float64(0.48833333333333334)],[1],[0],[0],[3.137907583004562],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
198,0,198,[np.float64(0.37666666666666665)],[np.float64(-0.135)],[1],[0],[0],[2.2468613340170123],['target'],198,0,198,0,353.9243449579808,,10,353.91651033298695,353.9243449579808,353.9243449579808,0.019336708006449044,356.16342391699436,[np.float64(0.37666666666666665)],[np.float64(-0.135)],[1],[0],[0],[2.2468613340170123],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
199,0,199,[np.float64(-0.37666666666666665)],[np.float64(-0.285)],[1],[0],[0],[1.9724304999981541],['target'],199,0,199,0,356.1806861249788,,5,356.17424004198983,356.1806861249788,356.1806861249788,0.010652291995938867,358.1467325419944,[np.float64(-0.37666666666666665)],[np.float64(-0.285)],[1],[0],[0],[1.9724304999981541],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
