delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.4,400.0,unexp,215,11,17,space,0.31193649995839223,None,300,1,[0.8317865830031224],[0.8317891249898821],17,11,215,1,884.6831174169783,,884.6713556249742,884.6831174169783,885.6678945840104,885.6678945840104,885.6730342499795,885.9864705000073,space,0.31193649995839223,None,885.9881144589745,0.40146900003310293,0.7021032920456491,886.6924382500001,886.6939346249565,886.708821667009,886.708821667009,886.708821667009,887.5408489999827,300,1,[0.8317865830031224],[0.8317891249898821],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,216,0,18,space,0.29898424999555573,None,400,1,[1.36198508401867],[1.3619879170437343],18,0,216,8,887.5497880000039,,887.5409694169648,887.5497880000039,888.539778833976,888.539778833976,888.539778833976,888.8526689169812,space,0.29898424999555573,None,888.8541819169768,0.7020677080145106,1.0017690410022624,889.8588538749609,889.8604675419629,889.875627750007,889.875627750007,889.875627750007,891.2378539589699,400,1,[1.36198508401867],[1.3619879170437343],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,400.0,unexp,217,1,18,space,0.6642506250063889,None,500,1,[1.5884669999941252],[1.5884704579948448],18,1,217,2,891.249788416957,,891.2379809169797,891.249788416957,892.2343981249724,892.2343981249724,892.2396462499746,892.9032012500102,space,0.6642506250063889,None,892.9047140000039,0.701644083019346,1.0146625420311466,893.918185833958,893.9193050419562,893.9330454999581,893.9330454999581,893.9330454999581,895.5217508339556,500,1,[1.5884669999941252],[1.5884704579948448],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,400.0,unexp,218,2,18,space,0.3027054589474574,None,600,1,[1.2800004170276225],[1.2800032920204103],18,2,218,0,895.5330962089938,,895.521871541976,895.5330962089938,896.5177661670023,896.5177661670023,896.5231154169887,896.8226781669655,space,0.3027054589474574,None,896.8238590839901,0.11167600000044331,0.4118313330109231,897.2388731249957,897.2409594169585,897.2577524589724,897.2577524589724,897.2577524589724,898.5379795839544,600,1,[1.2800004170276225],[1.2800032920204103],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,219,3,18,space,0.7470974170137197,None,700 ,1,[2.4623143750359304],[2.4623173750005662],18,3,219,5,898.5497820419841,,898.5381035839673,898.5497820419841,899.5344333339599,899.5344333339599,899.5398122919723,900.2860285000061,space,0.7470974170137197,None,900.2874251669855,0.701728957996238,1.002712582994718,901.2924028339912,901.293874791998,901.3087014589692,901.3087014589692,901.3087014589692,903.7712560420041,700 ,1,[2.4623143750359304],[2.4623173750005662],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,220,4,18,space,1.6263405000208877,None,700,1,[5.344856709009036],[5.3448599590337835],18,4,220,10,903.7832540840027,,903.7713806249667,903.7832540840027,904.7677862090059,904.7677862090059,904.7723018339602,906.4026786669856,space,1.6263405000208877,None,906.4039916669717,0.4017403330071829,0.7024204580229707,907.1089040839579,907.1103318749811,907.1261309589609,907.1261309589609,907.1261309589609,912.4712289999588,700,1,[5.344856709009036],[5.3448599590337835],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,221,5,18,space,3.307476249989122,None,100,1,[4.293674915970769],[4.293677707959432],18,5,221,7,912.4832126249676,,912.4713489169953,912.4832126249676,913.4676779590081,913.4676779590081,913.4730566669605,916.7863443749957,space,3.307476249989122,None,916.7878625839949,0.4024277919670567,0.7022966249496676,917.4930777089903,917.4945797919645,917.5106178749702,917.5106178749702,917.5106178749702,921.8045312920003,100,1,[4.293674915970769],[4.293677707959432],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,400.0,unexp,222,6,18,space,0.47692270798143,None,400,1,[1.8483174580032937],[1.8483204169897363],18,6,222,1,921.8165253750049,,921.8046548749553,921.8165253750049,922.8011110840016,922.8011110840016,922.8064312500064,923.2858721250086,space,0.47692270798143,None,923.2871722920099,0.3991065419977531,0.698770750022959,923.9893122499925,923.9911222920055,924.0060147919576,924.0060147919576,924.0060147919576,925.8545565420063,400,1,[1.8483174580032937],[1.8483204169897363],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,223,7,18,space,0.32101279200287536,None,200,1,[1.0790024169837125],[1.0790051250369288],18,7,223,6,925.8664783749846,,925.854682834004,925.8664783749846,926.8508781669661,926.8508781669661,926.8546329999808,927.1859767920105,space,0.32101279200287536,None,927.1874539589626,0.1011260420200415,0.40275449998443946,927.5916671669693,927.5932047499809,927.6088501669583,927.6088501669583,927.6088501669583,928.6880934169749,200,1,[1.0790024169837125],[1.0790051250369288],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,224,8,18,space,0.24836587498430163,None,600 ,1,[1.6306459580082446],[1.6306485420209356],18,8,224,3,928.6998056249577,,928.6882134999614,928.6998056249577,929.684407416964,929.684407416964,929.6895549169858,929.9367911669542,space,0.24836587498430163,None,929.9387949999655,0.10138979100156575,0.40217145800124854,930.3428612920106,930.3443267919938,930.3600639589713,930.3600639589713,930.3600639589713,931.9909441669588,600 ,1,[1.6306459580082446],[1.6306485420209356],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,225,9,18,space,0.7215835829847492,None,200,1,[1.7116904589929618],[1.7116933339857496],18,9,225,9,931.9996310839779,,931.991065167007,931.9996310839779,932.9881628750009,932.9881628750009,932.9881628750009,933.7187829169561,space,0.7215835829847492,None,933.7200369589846,0.10237954102922231,0.40223108301870525,934.1254338749568,934.12690475001,934.1426554589998,934.1426554589998,934.1426554589998,935.8545672089676,200,1,[1.7116904589929618],[1.7116933339857496],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,226,10,18,space,0.5195209169760346,None,400,1,[1.6620316249900497],[1.6620342920068651],18,10,226,4,935.8663037919905,,935.8546999999671,935.8663037919905,936.8510395420017,936.8510395420017,936.8560322090052,937.372859791969,space,0.5195209169760346,None,937.3740231249831,0.3990286660264246,0.6989522910444066,938.0762222089688,938.0776844999637,938.092399416957,938.092399416957,938.092399416957,939.754669166985,400,1,[1.6620316249900497],[1.6620342920068651],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,227,11,18,space,0.2754662500228733,None,100,1,[0.7292697920347564],[0.7292724580038339],18,11,227,11,939.7664562499849,,939.754816583998,939.7664562499849,940.7510734999669,940.7510734999669,940.7554706669762,941.0354046249995,space,0.2754662500228733,None,941.0365861669998,0.699026208021678,0.9989330829703249,942.0388375839684,942.0408111249562,942.0584426670102,942.0584426670102,942.0584426670102,942.7879384999978,100,1,[0.7292697920347564],[0.7292724580038339],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,228,0,19,space,0.28432279196567833,None,400,1,[1.5639808750129305],[1.5639837500057183],19,0,228,7,942.799605541979,,942.7880632919841,942.799605541979,943.7842015419737,943.7842015419737,943.7882713750005,944.0736443749629,space,0.28432279196567833,None,944.0748107919935,0.41074266703799367,0.7107601250172593,944.7889690419543,944.7911469999817,944.8071002499782,944.8071002499782,944.8071002499782,946.3713176669553,400,1,[1.5639808750129305],[1.5639837500057183],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,229,1,19,space,0.30788229196332395,None,700,1,[1.764083334011957],[1.7640861250110902],19,1,229,5,946.3831083339755,,946.3714385419735,946.3831083339755,947.3675199169666,947.3675199169666,947.3716283339891,947.6855409590062,space,0.30788229196332395,None,947.6867083749967,0.7029481250210665,1.0059871670091525,948.6926181250019,948.6935203750036,948.7068232919555,948.7068232919555,948.7068232919555,950.47113833396,700,1,[1.764083334011957],[1.7640861250110902],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,230,2,19,space,0.29374162503518164,None,700 ,1,[1.6966894999495707],[1.696692583966069],19,2,230,6,950.4831283339881,,950.4712623339728,950.4831283339881,951.4675702090026,951.4675702090026,951.4723513749777,951.7689592089737,space,0.29374162503518164,None,951.7701152499649,0.09903541702078655,0.3988892919733189,952.1724679169711,952.1745891669998,952.1907967919833,952.1907967919833,952.1907967919833,953.8877257499844,700 ,1,[1.6966894999495707],[1.696692583966069],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,400.0,unexp,231,3,19,space,0.40885149996029213,None,400,1,[1.4301935830153525],[1.4301970420056023],19,3,231,1,953.8997565419995,,953.8878444170114,953.8997565419995,954.8843754169648,954.8843754169648,954.8895279589924,955.303172083979,space,0.40885149996029213,None,955.30439616699,0.40091687499079853,0.701785542012658,956.0082402499975,956.0097080419655,956.0239812089712,956.0239812089712,956.0239812089712,957.4544111249852,400,1,[1.4301935830153525],[1.4301970420056023],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,400.0,unexp,232,4,19,space,0.43799433298408985,None,100,1,[0.9788692080182955],[0.9788719160133041],19,4,232,0,957.4664049170096,,957.454532624979,957.4664049170096,958.4510254169581,958.4510254169581,958.4555285839597,958.9031386669958,space,0.43799433298408985,None,958.9046254169662,0.1008982079802081,0.40207524999277666,959.3084632919636,959.3099219169817,959.3251269999892,959.3251269999892,959.3251269999892,960.3042378749815,100,1,[0.9788692080182955],[0.9788719160133041],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,233,5,19,space,0.5889807920320891,None,100,1,[0.8595939999795519],[0.8595966249704361],19,5,233,10,960.3162124590017,,960.3043629169697,960.3162124590017,961.3009259999963,961.3009259999963,961.3056022920064,961.9029962919885,space,0.5889807920320891,None,961.904858541966,0.4017075829906389,0.701228457968682,962.6089357919991,962.6108268749667,962.6278684170102,962.6278684170102,962.6278684170102,963.4876894999761,100,1,[0.8595939999795519],[0.8595966249704361],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,234,6,19,space,0.24068937497213483,None,300,1,[0.8356650829664432],[0.8356679159915075],19,6,234,3,963.4997085839859,,963.4878112089937,963.4997085839859,964.4842317089788,964.4842317089788,964.4894403750077,964.736339541967,space,0.24068937497213483,None,964.7376125839655,0.10459929198259488,0.41463645797921345,965.1513827089802,965.1532683749683,965.168550124974,965.168550124974,965.168550124974,966.0044534999761,300,1,[0.8356650829664432],[0.8356679159915075],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,400.0,unexp,235,7,19,space,0.27394887496484444,None,400 ,1,[2.4477072919835337],[2.447710999986157],19,7,235,2,966.0164253339753,,966.0045753339655,966.0164253339753,967.0009560839972,967.0009560839972,967.0061718339566,967.286041958956,space,0.27394887496484444,None,967.287593459012,0.7018959579872899,1.0085175830172375,968.2948546250118,968.2957320419955,968.3065369999968,968.3065369999968,968.3065369999968,970.7544788339874,400 ,1,[2.4477072919835337],[2.447710999986157],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,236,8,19,space,0.2927900409558788,None,600,1,[2.7040038330014795],[2.7040066250483505],19,8,236,4,970.7661960420082,,970.7546071669785,970.7661960420082,971.7510146669811,971.7510146669811,971.7561851249775,972.0530116249574,space,0.2927900409558788,None,972.0550328340032,0.4017985839745961,0.7143329169484787,972.7676756249857,972.7688516670023,972.7837294169585,972.7837294169585,972.7837294169585,975.4879702499602,600,1,[2.7040038330014795],[2.7040066250483505],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,237,9,19,space,0.2775152919930406,None,700,1,[1.8351354170008563],[1.8351385419955477],19,9,237,9,975.4997447089991,,975.4880909589701,975.4997447089991,976.4841995000024,976.4841995000024,976.4895086250035,976.7698729169788,space,0.2775152919930406,None,976.7713162499713,0.1041692080325447,0.4142819580156356,977.184579874971,977.1864785839571,977.2023153339978,977.2023153339978,977.2023153339978,979.0376694169827,700,1,[1.8351354170008563],[1.8351385419955477],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,238,10,19,space,0.36439412500476465,None,500,1,[1.4450286249630153],[1.4450319579918869],19,10,238,8,979.0495221249876,,979.0377966669621,979.0495221249876,980.0342680839822,980.0342680839822,980.0384920419892,980.4026497919695,space,0.36439412500476465,None,980.4042009589612,0.7020574579946697,1.0022633749758825,981.4091806669603,981.4106613339973,981.4259997920017,981.4259997920017,981.4259997920017,982.8712692089612,500,1,[1.4450286249630153],[1.4450319579918869],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,239,11,19,space,0.5727381249889731,None,300,1,[0.8932345830253325],[0.8932372910203412],19,11,239,11,982.8829956669942,,982.8713920419686,982.8829956669942,983.8676939170109,983.8676939170109,983.8727271669777,984.4527822919772,space,0.5727381249889731,None,984.4542697499855,0.7017701250151731,1.001952667022124,985.4590239590034,985.4606602920103,985.4775748339598,985.4775748339598,985.4775748339598,986.371037416975,300,1,[0.8932345830253325],[0.8932372910203412],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,400.0,unexp,240,0,20,space,0.3620042080292478,None,100,1,[1.4847241250099614],[1.4847271670005284],20,0,240,0,986.3828418749617,,986.3711626249715,986.3828418749617,987.3674922089558,987.3674922089558,987.3722380420077,987.736436333973,space,0.3620042080292478,None,987.7380423339782,0.10308562498539686,0.41449612501310185,988.1513448749902,988.1532373339869,988.16937370901,988.16937370901,988.16937370901,989.6543353339657,100,1,[1.4847241250099614],[1.4847271670005284],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,400.0,unexp,241,1,20,space,0.2743937919731252,None,500,1,[0.9764283749973401],[0.9764315420179628],20,1,241,2,989.6661279589753,,989.6544585839729,989.6661279589753,990.6508852919796,990.6508852919796,990.6551562919631,990.9366053339909,space,0.2743937919731252,None,990.9383607089985,0.7019372920040041,1.0009590000263415,991.9422134169727,991.9441633750102,991.9610972919618,991.9610972919618,991.9610972919618,992.9377651250106,500,1,[0.9764283749973401],[0.9764315420179628],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,242,2,20,space,0.3232076249551028,None,400,1,[1.8285535000031814],[1.8285565000260249],20,2,242,5,992.9496633340023,,992.9378862919984,992.9496633340023,993.9340330419946,993.9340330419946,993.937887166976,994.2696527089574,space,0.3232076249551028,None,994.2714580000029,0.7018241669866256,1.0011938329553232,995.2752162090037,995.2766947089694,995.2920755419764,995.2920755419764,995.2920755419764,997.1208590419847,400,1,[1.8285535000031814],[1.8285565000260249],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,400.0,unexp,243,3,20,space,0.2722240419825539,None,900,1,[1.0982514999923296],[1.0982540830154903],20,3,243,1,997.1327972500003,,997.1209882089752,997.1327972500003,998.1174569170107,998.1174569170107,998.122774458956,998.4023014169652,space,0.2722240419825539,None,998.4034547919873,0.40143154200632125,0.702464375004638,999.1081112920074,999.1095911669545,999.1248010839918,999.1248010839918,999.1248010839918,1000.2232883339748,900,1,[1.0982514999923296],[1.0982540830154903],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,244,4,20,space,0.6751112499623559,None,100,1,[0.8289264169870876],[0.828930624993518],20,4,244,8,1000.2329909589607,,1000.223417125002,1000.2329909589607,1001.2223992089857,1001.2223992089857,1001.2223992089857,1001.9031329999561,space,0.6751112499623559,None,1001.9052376669715,0.7003533330280334,1.0016447080415674,1002.9080795839545,1002.9095295419684,1002.9252773749758,1002.9252773749758,1002.9252773749758,1003.7544305420015,100,1,[0.8289264169870876],[0.828930624993518],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,245,5,20,space,0.29728116700425744,None,400,1,[1.8698762080166489],[1.8698797500110231],20,5,245,6,1003.7661291669938,,1003.7545649589738,1003.7661291669938,1004.7507939169882,1004.7507939169882,1004.7541707499768,1005.0525829999824,space,0.29728116700425744,None,1005.0538965419983,0.1035276249749586,0.4142637079930864,1005.4672357499949,1005.4691014999989,1005.4842231249786,1005.4842231249786,1005.4842231249786,1007.3543310419773,400,1,[1.8698762080166489],[1.8698797500110231],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,246,6,20,space,0.3090833339956589,None,700,1,[1.1970184160163626],[1.1970301659894176],20,6,246,11,1007.3661375839729,,1007.3544532500091,1007.3661375839729,1008.350771708996,1008.350771708996,1008.3555805420037,1008.6694788339664,space,0.3090833339956589,None,1008.6711553749628,0.7017946250271052,1.0019191250321455,1009.6758263339871,1009.6773561669979,1009.692673499987,1009.692673499987,1009.692673499987,1010.8899642499746,700,1,[1.1970184160163626],[1.1970301659894176],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,247,7,20,space,0.29571116698207334,None,100,1,[1.6130810829927213],[1.6130855410010554],20,7,247,9,1010.8994209590019,,1010.8900874590036,1010.8994209590019,1011.8892547920113,1011.8892547920113,1011.8892547920113,1012.1909217499779,space,0.29571116698207334,None,1012.1921249169973,0.10975666699232534,0.40996937500312924,1012.6054103339557,1012.6075027919724,1012.6242762919865,1012.6242762919865,1012.6242762919865,1014.2375957499607,100,1,[1.6130810829927213],[1.6130855410010554],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,248,8,20,space,0.5376454159850255,None,100,1,[1.0312640830525197],[1.0312675000168383],20,8,248,10,1014.249548208958,,1014.2377252499573,1014.249548208958,1015.2341771249776,1015.2341771249776,1015.2395367919817,1015.7733892920078,space,0.5376454159850255,None,1015.7745492499671,0.41079954197630286,0.7109282919554971,1016.4888821250061,1016.4904291669955,1016.5060834999895,1016.5060834999895,1016.5060834999895,1017.5376037089736,100,1,[1.0312640830525197],[1.0312675000168383],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,249,9,20,space,0.22560224996414036,None,100,1,[1.4291890420136042],[1.429191792034544],20,9,249,3,1017.5493700839579,,1017.5377348749898,1017.5493700839579,1018.5341274589882,1018.5341274589882,1018.5395470419899,1018.7695923339925,space,0.22560224996414036,None,1018.7714682919905,0.10122195800067857,0.4022530419752002,1019.1754111250048,1019.1768530840054,1019.1917848339654,1019.1917848339654,1019.1917848339654,1020.6212118339608,100,1,[1.4291890420136042],[1.429191792034544],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,250,10,20,space,0.3223725419957191,None,200,1,[0.7478084999602288],[0.7478113749530166],20,10,250,7,1020.6329548750073,,1020.6213326670113,1020.6329548750073,1021.6172674999689,1021.6172674999689,1021.6208645839943,1021.9527830419829,space,0.3223725419957191,None,1021.9542536250083,0.40083950001280755,0.70410916703986,1022.6578883749899,1022.6641579589923,1022.6728769589681,1022.6728769589681,1022.6728769589681,1023.4209215840092,200,1,[0.7478084999602288],[0.7478113749530166],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,251,11,20,space,0.2241600839770399,None,800,1,[2.7674994590342976],[2.7675018750014715],20,11,251,4,1023.4329146670061,,1023.421043499955,1023.4329146670061,1024.4174449589918,1024.4174449589918,1024.4223289589863,1024.6529436669662,space,0.2241600839770399,None,1024.6541538339807,0.40184674999909475,0.7091685840277933,1025.3624094999977,1025.363258791971,1025.3729549999698,1025.3729549999698,1025.3729549999698,1028.140699083975,800,1,[2.7674994590342976],[2.7675018750014715],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,252,0,21,space,0.2982124999980442,None,300,1,[1.3975145409931429],[1.3975187499891035],21,0,252,7,1028.149372249958,,1028.1408194999676,1028.149372249958,1029.1382708339952,1029.1382708339952,1029.1382708339952,1029.4399288339773,space,0.2982124999980442,None,1029.4411223339848,0.41089029202703387,0.7109739590086974,1030.155607749999,1030.1577141250018,1030.1731717090006,1030.1731717090006,1030.1731717090006,1031.570908083988,300,1,[1.3975145409931429],[1.3975187499891035],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,253,1,21,space,0.2790938329999335,None,600,1,[1.368902167014312],[1.368905499984976],21,1,253,10,1031.582699499966,,1031.571038458962,1031.582699499966,1032.5673296249588,1032.5673296249588,1032.5717870839871,1032.852170749975,space,0.2790938329999335,None,1032.8538115840056,0.40267687500454485,0.7151854580151848,1033.5676892499905,1033.5691194169922,1033.5853800839977,1033.5853800839977,1033.5853800839977,1034.9545139999827,600,1,[1.368902167014312],[1.368905499984976],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,254,2,21,space,0.3575373329804279,None,200,1,[1.3959981669904664],[1.3960010419832543],21,2,254,11,1034.9660489999806,,1034.954636874958,1034.9660489999806,1035.9507911250112,1035.9507911250112,1035.955998541962,1036.3196155419573,space,0.3575373329804279,None,1036.3209120419924,0.7010957079473883,1.001603749988135,1037.325267291977,1037.3267380420002,1037.3413784590084,1037.3413784590084,1037.3413784590084,1038.7376097089727,200,1,[1.3959981669904664],[1.3960010419832543],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,255,3,21,space,0.4512179999728687,None,500,1,[1.5823832500027493],[1.5823864999692887],21,3,255,5,1038.7493650839897,,1038.7377396249794,1038.7493650839897,1039.7340466249734,1039.7340466249734,1039.7374628339894,1040.1898901250097,space,0.4512179999728687,None,1040.1910595839727,0.710921292018611,1.0107795000076294,1041.2053099999903,1041.2068576669553,1041.2216915419558,1041.2216915419558,1041.2216915419558,1042.8043011669652,500,1,[1.5823832500027493],[1.5823864999692887],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,400.0,unexp,256,4,21,space,0.40186291601276025,None,400,1,[1.3809739160351455],[1.3809766659978777],21,4,256,2,1042.8159895839635,,1042.8044303339557,1042.8159895839635,1043.8011865419685,1043.8011865419685,1043.8061419999576,1044.206531416974,space,0.40186291601276025,None,1044.2077334589558,0.7109127919538878,1.0108504169620574,1045.2216414589784,1045.2237689999747,1045.2397967089782,1045.2397967089782,1045.2397967089782,1046.6210130839609,400,1,[1.3809739160351455],[1.3809766659978777],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,400.0,unexp,257,5,21,space,0.3307151659973897,None,300,1,[0.893157958984375],[0.8931606669793837],21,5,257,1,1046.6331696249545,,1046.6211322089657,1046.6331696249545,1047.6173588749953,1047.6173588749953,1047.6215810420108,1047.9519957089797,space,0.3307151659973897,None,1047.9532742499723,0.40266745805274695,0.7020857080351561,1048.6586092499783,1048.6600334999966,1048.6777550419793,1048.6777550419793,1048.6777550419793,1049.5711425420013,300,1,[0.893157958984375],[0.8931606669793837],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,258,6,21,space,0.2915496249916032,None,100 ,1,[3.9042979999794625],[3.9043010839959607],21,6,258,8,1049.5828077089973,,1049.571263833961,1049.5828077089973,1050.5674251249875,1050.5674251249875,1050.5723102499614,1050.86948975001,space,0.2915496249916032,None,1050.8708841250045,0.7021940830163658,1.0144230410223827,1051.8842726669973,1051.8857324589626,1051.899866208958,1051.899866208958,1051.899866208958,1055.8044005419943,100 ,1,[3.9042979999794625],[3.9043010839959607],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,259,7,21,space,0.3242780000437051,None,500,1,[1.2763425419689156],[1.2763454589876346],21,7,259,9,1055.8161304589594,,1055.8045214589802,1055.8161304589594,1056.8005655839806,1056.8005655839806,1056.8052109589917,1057.1362481249962,space,0.3242780000437051,None,1057.137668084004,0.10158550000051036,0.4015822090441361,1057.5424767090008,1057.5443561669672,1057.5608652500086,1057.5608652500086,1057.5608652500086,1058.8374456249876,500,1,[1.2763425419689156],[1.2763454589876346],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
